id,name,time,utc_offset,group_id,venue_id,status,description
"226075398","¿Es AngularJS -realmente- una herramienta productiva?",1447696800000,3600000,7322412,22197202,"past","<p>El equipo es pequeño, los recursos son limitados, llevamos como 2 años de retraso y nuestras habilidades de front dejan mucho que desear. La cuenta de resultados de la empresa está en negativo y hay que rehacer todo desde cero. Empezamos con el backend y avanzamos a buen ritmo (teniendo en cuenta que apenas tenemos experiencia en rails). Pero el front es un problema... Todo ese jquery está creciendo sin control, se nos está yendo de las manos y la interfaz es muy compleja. ¿Y no habrá algo por ahí de frontend que nos de algo parecido a lo que ruby on rails nos está dando en el backend: máxima productividad?</p> <p>Así es cómo, a mediados de 2013, conocí AngularJS. En esta charla os contare qué cosas hemos aprendido estos dos años, qué podríamos mejorar, qué hemos hecho bien, qué ""cagadas mínimas tolerables"" hemos asumido (y otras menos tolerables), qué nos ha ayudado y qué no. En resumen: cómo y porqué angular ha sido una herramienta clave que nos ha permitido darle la vuelta a la cuenta de resultados.</p> <p>Ponente: <a href=""https://es.linkedin.com/in/alfonsoalbagarcia"">Alfonso Alba.</a></p>"
"226317583","Organiza tu front con Dart y Polymer",1447871400000,3600000,18384861,23734734,"past","<p>Première de la charla que se presentará en Codemotion con el mismo nombre. Hablaremos de cómo nos pueden ayudar Dart y Polymer a modularizar el front. También se explicarán brevemente ambas tecnologías y se pondrán ejemplos de uso. Además, se dará una visión de los puntos fuertes de Dart en el contexto del estado actual de la programación front y se verá cómo integrarlo con Angular (brevemente) y Polymer .</p>"
"226230897","Tercer MeetUP de Sinfonier: Ciberterrorismo",1447952400000,3600000,18182308,19682082,"past","<p>No podíamos despedir el año sin volver a juntarnos y mostraros las novedades del proyecto, como concursos actuales y futuros, y tratar un tema tan interesante como terrorismo en la red. Cada día son más las noticias que aparecen en los principales medios de comunicación hablando sobre ciberterrorismo. </p> <p>Pero… ¿realmente sabemos lo que significa? ¿cómo se mitiga? ¿Qué diferencias hay respecto del terrorismo que siempre hemos conocido? Trataremos de dar respuesta a estas y otras preguntas a lo largo de tres intervenciones de 20 minutos. </p> <p>Para ello contaremos con profesionales de primer nivel que anunciaremos en los próximos días. Solamente podemos adelantar que nos acompañarán representantes del principal Think Tank de ciberseguridad de nuestro país. </p> <p>Como siempre, al final del encuentro tendremos un rato para el networking. Os esperamos!</p> <p><br/><img src=""http://photos4.meetupstatic.com/photos/event/3/3/5/6/600_444073142.jpeg"" /></p>"
"226625984","Barcelona: Drupal 8 release party",1447956000000,3600000,13129152,24197392,"past","<p>Drupal 8 Release Party</p> <p>Estem començant a organitzar la festa de <a href=""https://www.drupal.org/node/2605142"">llançament de Drupal 8</a> per al dijous 19 de novembre, tal i com faran la resta de comunitat arreu del món.<br/>Contarem amb una presentació de les novetats de Drupal 8 i una ronda de preguntes posterior. Si voleu ajudar-nos amb la organització poseu-vos en contacte amb nosaltres.<br/>Un cop haguem acabat aprofitarem l'excusa per prendre alguna cosa en bona companyia drupalera.<br/>El local té un aforament limitat, així que en aquesta ocasió, us agrairem que confirmeu la vostra assistència.<br/>El lloc serà el <a href=""https://goo.gl/jcjiA2"">Grizzly 72 Sports Bar</a> (al costat de Plaça Universitat) el proper 19 de novembre a les 19:00h.<br/>Ens veiem llavors!</p> <p>Estamos empezando a organizar la fiesta de <a href=""https://www.drupal.org/node/2605142"">lanzamiento de Drupal 8</a> para el jueves 19 de noviembre, tal y como hará el resto de comunidad en todo el mundo.<br/>Contaremos con una presentación de las novedades de Drupal 8 y una ronda de preguntas posterior. Si queréis ayudar en la organización poneros en contacto con nosotros.<br/>Cuando acabemos aprovecharemos la excusa para tomar algo en buena compañía drupalera.<br/>El local tiene un aforo limitado, así que en esta ocasión, us os agradeceríamos que confirmáseis vuestra assistencia.<br/>El local será <a href=""https://goo.gl/jcjiA2"">Grizzly 72 Sports Bar</a> (al lado de Plaça Universitat) el 19 de novembre a las 19:00h.<br/>Nos vemos allí!</p> <p>We are organizing the <a href=""https://www.drupal.org/node/2605142"">Drupal 8 launch party</a> on November 19th Thursday, as the rest of worldwide community.<br/>We will have a presentation about Drupal 8 and a round of questions after it. If you want to help just tell us.<br/>We will have some drinks after it.<br/>The local has a limited capacity, so this time we would appreciate that you confirm you attendance. The venue will be <a href=""https://goo.gl/jcjiA2"">Grizzly 72 Sports Bar</a> (next to Plaça Universitat) on November 19th at 19:00h.<br/>See you there!</p>"
"226037202","JavaScript @ Booking.com",1447956000000,3600000,2301351,18183332,"past","<p>In November we are proud to host another special Meetup: the good folks from Booking.com will show us how they use JavaScript extensively in their everyday practice. Two of their developers will visit from the Netherlands for a couple of interesting talks. See you there!</p> <p><br/><b>Event-driven systems @ Booking</b></p> <p>How we use events in our front-end code + a look at our event-emitter implementation.</p> <p><b>Ricardo Tomasi</b></p> <p>Ricardo Tomasi is a developer @ Booking.com who enjoys building things for the web, from information architecture to the gritty details of javascript performance. He is active in various dev communities, has published several open-source tools &amp; libraries, and sometimes worries a little too much about making code look pretty.<b><br/></b></p> <p><b>A/B Testing: Common pitfalls and best practices</b></p> <p><b>Alejandro Lopez</b></p> <p>Alejandro is a Front End developer and Team Leader @  Booking.com. He is passionate about delivering great customer experiences, as well as working on team dynamics to create teams of rockstars. On his free time he enjoys playing guitar, sports, and music in general.</p>"
"226722055","D8 Release party en Vinaròs",1447956000000,3600000,13129152,24205384,"past","<p>Drupal 8 Release Party<br/><a href=""http://asertic.com/drupal/fiesta-de-lanzamiento-de-drupal-8"" class=""linkified"">http://asertic.com/drupal/fiesta-de-lanzamiento-de-drupal-8</a></p> <p>¡Drupal 8 será lanzado el 19 de noviembre 2015 y hay que celebrarlo!</p> <p><b>¿Como?</b> Nos vamos a reunir en el Vinalab el mismo dia del lanzamiento sobre las 19:00 para compartir nuestras experiencias en proyectos web sobre todo si estan hechos en Drupal y hacer algo de networking</p> <p><b>¿Te animas?</b> Si te unes a nosotros apuntate en nuestra web para tenerte en cuenta y no nos quedemos sin abastecimientos nada mas llegar...</p>"
"226587257","Drupal Sevilla : Drupal 8 release party",1447956000000,3600000,13129152,23747161,"past","<p>Drupal 8 Release Party<br/>Como muchos de vostros ya sabreis, el momento que llevabamos mucho tiempo esperando ha llegado!. <a href=""https://www.drupal.org/node/2605142"">El próximo jueves 19 de noviembre se lanzará drupal 8.0.0</a> y se están <a href=""https://groups.drupal.org/drupal-8-release-parties"">organizando fiestas por todo el mundo</a> para celebrarlo : <a href=""http://www.drupical.com/"" class=""linkified"">http://www.drupical.com/</a>.</p> <p>Por tanto, es hora que vayamos organizándonos para unirnos a esta iniciativa y disfrutar todos juntos de este fantástico día.</p> <p>• Fecha : <b>El 19 de noviembre a las 19.00 </b></p> <p><br/>• Qué vamos a hacer: Haremos una pequeña presentación con las novedades que incorpora Drupal 8. </p> <p>• Lugar del devento : EUSA nos ofrece sus instalaciones. Finalmente sera en el <b>Salón de actos. </b><b>(C/ Plácido Fernández Viagas, 4. 41013 - Sevilla.)</b></p> <p>• ¿Y después? : Iremos a tomar unas cervezas/refrigerios para celebrarlo como es debido. </p> <p><b>¿Qué queda pendiente?</b></p> <p>Os necesitamos a vosotros! : Somos un grupo y toda ayuda es siempre necesaria :D</p> <p>Una vez más os animo a todos para que participeis en este hilo, deis vuestra opinión, etc.. El objetivo es que todos vivamos juntos este día y podamos decir en el futuro: <b>Yo estuve alli!</b></p> <p><b>NOTA IMPORTANTE: </b>Por favor por motivos de aforo y tener todo preparado necesitamos qué confirmeis vuestra asistencia al evento ya sea en meetup o en <a href=""https://groups.drupal.org/node/488983""><a href=""https://groups.drupal.org/node/488983"" class=""linkified"">https://groups.drupal.org/node/488983</a></a>&lt;a&gt;&lt;/a&gt; . Gracias!</p>"
"226101729","Calistenia bancaria",1447956000000,3600000,6255602,23797512,"past","<p>En nuestro siguiente encuentro nos adentramos en el mundo bancario con la ""KATA BANK OCR""</p> <p><a href=""http://codingdojo.org/cgi-bin/index.pl?KataBankOCR""><a href=""http://codingdojo.org/cgi-bin/index.pl?KataBankOCR"" class=""linkified"">http://codingdojo.org/cgi-bin/index.pl?KataBankOCR</a></a></p> <p>Pero con un pequeño detalle; tendremos las siguientes 9 restricciones:</p> <p>   1. solo un nivel de identación por método</p> <p>   2. no se permite el uso de ELSE</p> <p>   3. encapsular todos los tipos primitivos en objetos</p> <p>   4. cualquier clase que contenga colecciones no debe contener otros atributos</p> <p>   5. solo un punto por línea</p> <p>   6. no se permiten abreviaciones</p> <p>   7. mantener todas las entidades pequeñas</p> <p>   8. no se permite más de dos variables de instancia (atributos)</p> <p>   9. no se permiten getters, setters ni properties</p> <p>Estas restricciones vienen de calistenia de objetos (<a href=""http://williamdurand.fr/2013/06/03/object-calisthenics/"" class=""linkified"">http://williamdurand.fr/2013/06/03/object-calisthenics/</a>) y ya hablaremos en su momento de ello.</p> <p><br/>Por lo pronto, traed los portátiles con el entorno de desarrollo listo para trabajar y muchas ganas.</p>"
"pvcpglytpbzb","Drupal 8 Release Party Valencia",1447956000000,3600000,13129152,19701872,"past","<p>El tercer jueves de cada mes, el grupo local de Drupal de Valencia celebra su Drupal &amp; Beers. Y esta vez, es una ocasión especial: celebraremos el lanzamiento de Drupal 8.</p> <p>Quedamos a partir de las 19:00 en GeeksHubs, donde habrá una pequeña introducción a las mejoras de Drupal 8 y a continuación, iremos a cenar.</p> <p>Puedes seguir todo lo que hacemos en Twitter: <a href=""https://twitter.com/drupalval/""><a href=""https://twitter.com/drupalval/"" class=""linkified"">https://twitter.com/drupalval/</a></a></p> <p>Y en Drupal Groups: <a href=""https://groups.drupal.org/comunidad-valenciana"" class=""linkified"">https://groups.drupal.org/comunidad-valenciana</a></p>"
"226707572","Drupal 8 Release Party Ames",1447956000000,3600000,13129152,24204400,"past","<p>Unha Release Party de Drupal 8 en Galicia? Si!!! O vindeiro Xoves 19 publicase Drupal 8 e..queremos celebralo!</p> <p><b>Lugar :</b> Bertamiráns (Ames) - A 9Km de Santiago de Compostela, nas oficinas de <a href=""https://www.google.es/maps/place/Codery/@42.859379,-8.6571217,17z/data=!3m1!4b1!4m2!3m1!1s0xd2efd4e5093b303:0x5934c46dcb0713ac"">//Codery_</a></p> <p>Data : 19 Novembro de 2015, de 19.00 a 20.00 horas.</p> <p><b>Que faremos? </b>Moi sinxelo : comentar, falar, aprender e ensinar Drupal 8. Se temos algo de tempo máis Drupal :)</p> <p>Para que o evento sea o máis ameno posible, fontes próximas á organización, asegurán que se publicarán dous novos ""hooks"" na sesión, en forma de tortilla e cervexa.</p>"
"226747803","Drupal 8 Release Party Alicante",1447956000000,3600000,13129152,24207244,"past","<p>Después de un tiempo de inactividad el grupo de Alicante se pone de nuevo en marcha, y el lanzamiento de Drupal 8 es un buen motivo para marcar el inicio de esta nueva etapa.</p> <p>El sitio está confirmado, será en las oficinas de Sistel en la Avenida los Jarales, nº 4 de Alicante.</p> <p>Habrá cerveza y lo que caiga para cerrar el evento y por supuesto charla presentación de Drupal 8.</p>"
"226696540","D8 release party",1447956000000,3600000,8376422,24201261,"past","<p>¡Buenas!</p> <p>Drupal 8.0.0 estará en nuestros servidores el 19 de noviembre y vamos todos a celebrarlo, a eso de las 19:00 :)</p> <p>Ignacio Sánchez (@isholgueras) de nuevo ante ""las cámaras"" nos hará un breve resumen de lo más relevante que incorpora esta versión de Drupal. Si no conoces Drupal 8... ¡Es buen momento para introducirte.</p> <p>El evento se realizará en Kunlabori Coworking, en la calle Eduardo Vicente 7. Metro. Al lado de la parada de Cartagena y muy cerquita del Intercambiador Av.América. </p> <p>Tras el evento iremos a brindar con unas cervecitas en algún lugar cercano :-)</p> <p>¿Te animas?</p> <p>PD: Luego iremos a tomar algo a un bar cercano, Valorio. En la Calle Cartagena, Número 63.</p>"
"226561075","Drupal 8 Release Party Granada",1447957800000,3600000,13129152,24201404,"past","<p><img src=""http://photos1.meetupstatic.com/photos/event/b/a/c/0/600_444047808.jpeg"" /></p> <p>El próximo jueves 19 de Noviembre de 2015 tendrá lugar <a href=""http://www.drupal.org/node/2605142"">la primera release de Drupal 8</a> después de varios años de desarrollo. ¡Y esto hay que celebrarlo!</p> <p><br/>En primer lugar haremos una introducción a Drupal y presentación de Drupal 8 y todas las importantes novedades que nos ofrece. Tanto si ya conoces Drupal como si estás interesado en conocerlo y en especial esta nueva versión, te esperamos a las 19:30 en el <a href=""http://grados.ugr.es/informatica/pages/titulacion/centro"">Salón de Grados de la Escuela Técnica Superior de Ingeniería Informática y Telecomunicación (ETSIIT)</a> de Granada.</p> <p>A partir de las 21:00 seguiremos charlando sobre Drupal 8 y celebrándolo con unas cervezas y tapas en el bar La Posada, <a href=""http://www.google.es/maps/place/Universidad+de+Granada.+Facultad+de+Inform%C3%A1tica/@37.196273,-3.6238089,3a,75y,0.59h,92.45t/data=!3m7!1e1!3m5!1sMeGGtg4IzUU3n_T-f61p_Q!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DMeGGtg4IzUU3n_T-f61p_Q%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D35.012039%26pitch%3D0!7i13312!8i6656!4m5!1m2!2m1!1sFacultad+de+Inform%C3%A1tica+granada!3m1!1s0x0000000000000000:0x580c6fbc4062f1f5!6m1!1e1?hl=en"">en la calle Periodista Eugenio Selles</a></p> <p>Colaboran en este evento la Asociación Española de Drupal y la Oficina de Software Libre - Universidad de Granada.</p> <p><br/>¡Te esperamos!</p>"
"226647354","Drupal 8 Release Party Cáceres",1447959600000,3600000,13129152,24199076,"past","<p>La larga espera por fin ha llegado a su fin. ¡El próximo día 19 festejamos el lanzamiento oficial de Drupal 8!</p> <p>Únete al grupo local de Cáceres para festejar este evento y conocer las características más destacadas con las que cuenta esta nueva versión de Drupal.</p> <p>Nos reuniremos a las 20:00h en el Los Siete Jardines y desentrañaremos los secretos de esta nueva versión mientras nos tomamos unas cervezas y cenamos algo.</p> <p>Estate atento al @DrupalCaceres para seguir todas las novedades.</p>"
"226255562","Mapatón el próximo día 21 de Noviembre",1448099100000,3600000,18705877,20358402,"past","<p>Con motivo del <a href=""http://hotosm.org/updates/2015-10-09_100mapathons_for_osmgeoweek_2015"">OSMGeoWeek 2015</a>  <b>Geoinquietos Madrid</b> está preparando un Mapatón en MediaLab Prado.  OSMGeoWeek 2015 es un evento organizado por <a href=""http://hotosm.org/"">HOTOSM</a> ( <b>H</b>umanitarian <b>O</b>penStreetMap <b>T</b>eam).</p> <p><br/><img src=""http://photos1.meetupstatic.com/photos/event/1/1/f/f/600_443344607.jpeg"" /></p> <p>pero,<b> ¿Que es un Mapatón?; </b>pues es una reunión de personas que nos juntamos para cartografiar zonas de OSM relacionadas con algún desastre natural. y <b>¿Que es<a href=""http://www.openstreetmap.es/""> OSM</a>? </b>pues la mayor base de datos geográfica mundial generada de forma colaborativa a partir de la cual se generan muchos mapas: <a href=""http://www.openstreetmap.org/#map=7/40.137/-5.131"">estándar</a>, <a href=""http://www.openstreetmap.org/#map=7/40.137/-5.131&amp;layers=C"">mapa ciclista</a>, <a href=""http://www.openstreetmap.org/#map=7/40.137/-5.131&amp;layers=T"">mapa de transporte</a>, <a href=""http://www.openstreetmap.org/#map=7/40.137/-5.131&amp;layers=Q"">mapQuest open</a> y <a href=""http://www.openstreetmap.org/#map=7/40.137/-5.131&amp;layers=H"">Humanitario</a>.</p> <p><br/><b>¡ Si te gustan los MAPAS y quieres ayudar y pasar un buen rato con nosotros, apuntate a este evento !<br/></b></p> <p><b>Donde</b>: En MediaLab Prado (c/Alameda,[masked] Madrid)</p> <p><b>Cuando</b>: Sábado 21 de Noviembre de 2015</p> <p><b>Conocimientos previos</b>: NO. Si nunca has hecho nada parecido, te enseñaremos a cartografiar desde el principio.</p> <p><b>Ordenador</b>: SI. Es necesario que te lleves tu propio portatil para cartografiar.</p> <p><b>Recomendable: </b>leer previamente este <a href=""http://taller-hot-jsl-2015.readthedocs.org/es/master/"">taller sobre el HOT</a></p> <p><b><br/></b></p> <p><b>AGENDA:</b></p> <p>•  Bienvenida e introducción (Si es necesario se repetira la introducción a media jornada para aquellos que no puedan llegar al principio)</p> <p><br/>•  Utilización de iD o bien descarga he instalación de <a href=""https://josm.openstreetmap.de"">JOSM</a></p> <p>


<b>RECURSOS</b></p> <p><b>Material didáctico</b></p> <p><a href=""http://learnosm.org/es/beginner"">Guía de inicio de LearnOSM</a> <a href=""http://learnosm.org/es/coordination/""><br/></a></p> <p><a href=""http://learnosm.org/es/coordination/"">Guía de trabajo para el HOT en LearnOSM</a></p> <p><br/><a href=""http://taller-hot-jsl-2015.readthedocs.org/es/develop/"">Taller HOT</a>. Toma secciones de las guías anteriores y de otras fuentes.</p> <p><br/><a href=""http://mapgive.state.gov/learn-to-map/"">MapGive</a>. Vídeos cortos en inglés e introducción a iD y el Task Manager del HOT.</p> <p><br/><b>Charlas</b></p> <p><a href=""http://jsanz.github.io/slides-elhackaton-osm"">Charla sobre OSM de Jorge Sanz</a>. La última parte es muy técnica.</p> <p><a href=""http://mercatorlab.com/geoinquietos/UPMCartografia"">Charla sobre OSM de Santiago Higuera</a>. Muy completa con herramientas, vídeos, etc.</p> <p><a href=""http://es.slideshare.net/j3m/taller-osm-certamen-de-activacion-sociocultural-taller-smart-cities-villena"">Charla sobre OSM de José Manuel Mira</a>. Muy completa y técnica.</p> <p><a href=""http://es.slideshare.net/vehrka/taller-hot-9ajsl"">Charla sobre el HOT de SIGLibre9</a> <a href=""http://slides.com/raolbaletco/mappingpartyvlci#/"">Intro a Geoinquietos y OSM para ciclistas</a>.</p> <p>Otros enlaces:</p> <p> Publicación del evento en <a href=""http://osmgeoweek.org/event/geoinquietos/"">osmgeoweek.org</a>  </p> <p><br/>Publicacion del evento en <a href=""http://medialab-prado.es/article/mapaton-21-noviembre"">MediaLab Prado</a></p>"
"226479561","GeoWE - Proyecto SIG para edición geográfica en Web",1448301600000,3600000,13650922,23733461,"past","<p><a href=""http://geodevelopers.org/academy/events/B3ThLotHTC0"">Ver en directo desde GeoDevelopers.org</a></p> <p><a href=""http://www.meetup.com/es/Geo-Developers/members/193831105"">José María Martínez Luna</a> de GeoWE nos hablará de esta iniciativa de desarrollo para la comunidad Open Source orientada al tratamiento de datos espaciales, basado en tecnologías empresariales.</p> <p><a href=""https://www.youtube.com/watch?v=UlkDTiZavVo"" class=""embedded"">https://www.youtube.com/watch?v=UlkDTiZavVo</a></p>"
"226392569","Big Data Week - MEGA MEETUP !!!",1448382600000,3600000,18498239,24093359,"past","<p>¡ Hola a tod@s !</p> <p>Volvemos con grandes noticias ;)</p> <p>El  próximo 24 de Noviembre celebraremos el MEGA MEETUP  junto con <a href=""http://www.meetup.com/es/Data-Science-Spain/"">Data Science Spain</a> , <a href=""http://www.meetup.com/es/Madrid-Python-Meetup/"">Python Madrid</a> y <a href=""http://www.meetup.com/es/Hackathon-Lovers/"">Hackathon Lovers</a> </p> <p>Cada grupo lanzamos un <b>call4papers</b> para tener a un miembro representate de nuestra comunidad el día del evento con una ponencia de 20min.</p> <p>Todas las <b>propuestas</b> me las podéis hacer llegar a [masked] antes del miércoles 4/11</p> <p>En esta ocasión, las entrades ( gratuitas ) al evento están disponibles en el siguiente enlace <a href=""http://madrid.bigdataweek.com/free-tickets/""><a href=""http://madrid.bigdataweek.com/free-tickets/"" class=""linkified"">http://madrid.bigdataweek.com/free-tickets/</a></a></p> <p>¡Corre y consigue tu <b>free pass </b>antes de que se acaben !</p> <p>Nos vemos en la<a href=""http://madrid.bigdataweek.com/""> Big Data Week</a>!</p> <p>Un saludo!</p> <p>Carla</p>"
"226562069","Madrid Perl Mongers Technical Meeting (November 2015)",1448386200000,3600000,18917458,24206410,"past","<p>La reunión estará protagonizada por Joaquín Ferrero, uno de nuestros miembros más veteranos, quien va a tratar dos temas:</p> <p><br/>• Primeros pasos con Perl 6</p> <p>• Perl (5) moderno</p>"
"226975862","¡Python Madrid en la Big Data Week!",1448395200000,3600000,13310742,24093359,"past","<p>¡Hola pythonistas!</p> <p>Como ya adelantamos en su momento, ¡Python Madrid estará presente en el Mega Meetup de la Big Data Week!</p> <p><a href=""http://madrid.bigdataweek.com/session/python/""><a href=""http://madrid.bigdataweek.com/session/python/"" class=""linkified"">http://madrid.bigdataweek.com/session/python/</a></a></p> <p><i>Nota: Las entradas se agotaron antes de confirmar el ponente, pero si aun así quieres apuntarte a la lista de espera puedes hacerlo en <a href=""http://madrid.bigdataweek.com/free-tickets/"" class=""linkified"">http://madrid.bigdataweek.com/free-tickets/</a></i></p> <p><br/>De nuevo <b>Synergic Partners</b> cuenta con nosotros para una sesión sobre Python para Big Data, y en esta ocasión Márk Horváth, cofundador de <a href=""http://www.causality-group.com"">Causality Group</a>, hará un repaso de cómo pueden utilizar Python las compañías de quantitative trading para automatizar tareas y entrenar modelos.</p> <p><br/>Tanto si te has recuperado de la PyConES 2015 ya como si no, ¡nos vemos en Campus Madrid! :)</p>"
"226138398","Taiga: El gestor de proyectos ágil",1448476200000,3600000,13472672,16182052,"past","<p>Para Noviembre los amigos de  <a href=""https://twitter.com/kaleidosnet"">Kaleidos</a>  (Jesús Espino <a href=""https://twitter.com/jespinog"">@jespinog</a>) y <a href=""https://twitter.com/flossystems"">FLOSSSystems</a> (Miguel Vidal <a href=""https://twitter.com/mvidallopez"">@mvidallopez</a> y Jose Castro <a href=""https://twitter.com/jfcastroluis"">@jfcastroluis</a>) nos hablaran sobre <a href=""https://twitter.com/taigaio"">Taiga</a>.</p> <p>En particular nos harán un recorrido por el uso de Taiga como gestor de proyectos y las posibilidades de uso y personalización que tiene. Por otro lado se verá con que herramientas se puede integrar y como hacer vuestras propias integraciones con la API , y por último se vera como están montados los sistemas actuales de de su SaaS (<a href=""http://tree.taiga.io""><a href=""http://tree.taiga.io"" class=""linkified"">http://tree.taiga.io</a></a>).</p> <p>PD: No os olvidéis de poner vuestra información para poder entrar en las oficinas de Tuenti, y <b>liberar la plaza si no podéis asistir</b>.</p>"
"226908163","Hardware, diseño generativo e impresión 3D",1448559000000,3600000,18560154,20358402,"past","<p><img src=""http://images.eldiario.es/hojaderouter/CfakepathIMG4903JPG_EDIIMA20150416_0415_14.jpg"" /></p> <p><img src=""http://www.nachocossio.com/wp-content/uploads/2015/03/growing.gif"" /></p> <p>En esta sesión contaremos con la presencia de: </p> <p><b>Samuel Villafranca </b>(<a href=""http://wiki.makespacemadrid.org/index.php?title=Reloj_LED"">reloj LED</a>)<br/>Nos presentará su proyecto ""Reloj Led open hardware"", un reloj con luces LED con una placa Arduino y piezas impresas en 3D. </p> <p><b>Nacho Cossío</b> (<a href=""https://twitter.com/kosowski_"">@kosowski_</a>  |  <a href=""http://www.nachocossio.com/"">www.nachocossio.com</a>)<br/>Veremos sus últimos trabajos de diseño generativo para impresión 3D y de mapping facial. </p> <p>Al finalizar las presentaciones pasaremos a un plano organizativo para ver y proponer próximas actividades del grupo.</p>"
"226674326","Introducción a la programación Cognitiva + Experiencia de uso real",1448560800000,3600000,18480826,24207194,"past","<p>¡Aquí estamos de nuevo! Ya es Noviembre y toca organizar una nueva quedada. En esta ocasión hablaremos de un tema muy novedoso y actual: la programación Cognitiva.</p> <p>Revisaremos qué es, qué servicios nos ofrece <a href=""http://bluemix.net"">Bluemix</a> al respecto y contaremos con una experiencia real de una empresa.</p> <p><br/>Como viene siendo habitual, tendremos dos charlas que darán comienzo a las 19:00. Pero si alguien se quiere pasar a las 18:30 y escuchar una breve introducción a la plataforma <a href=""http://bluemix.net"">Bluemix</a>&lt;a&gt;&lt;/a&gt; (si es totalmente nuevo para ti) estaremos <a href=""https://twitter.com/ManuAtIBM"">@ManuAtIBM</a> y <a href=""https://twitter.com/jmordax"">@jmordax</a> comentando los basics y qué cosas nuevas han ido apareciendo desde el último meetup.</p> <p><br/><b>Introducción a la programación Cognitiva (45 min) </b></p> <p><b>Speaker: Ismael Faro (<a href=""https://twitter.com/ismaelfaro"">@ismaelfaro</a><a href=""https://twitter.com/ismaelfaro"">&lt;/a&gt;&lt;a href=""https://twitter.com/Julioski""&gt;</a>)</b></p> <p>Ismael trabaja en los Laboratorios de Research de IBM Zurich. Nos hará una visita en el meetup previa a su keynote en <a href=""http://2015.codemotion.es/agenda.html#[masked]"">Codemotion</a> el día siguiente, para contarnos lo que significa la programación Cognitiva.</p> <p>Hará una introducción conceptual, para pasar a comentar todos los servicios existentes en la plataforma <a href=""http://bluemix.net"">Bluemix</a>&lt;a&gt;&lt;/a&gt; demostrando algunos de ellos de forma práctica.</p> <p><b>Experiencia de uso real (45 min)</b></p> <p><b>Speaker: Ignacio de Córdoba (<a href=""https://twitter.com/icordoba"">@icordoba</a>) </b></p> <p>Ignacio nos contará como han utilizado la programación Cognitiva, y en concreto una serie de servicios sobre &lt;a&gt;&lt;/a&gt;<a href=""http://bluemix.net"">Bluemix</a> en su empresa <a href=""http://www.skios.com.mt/"">Skios</a> para conseguir dar valor de una manera más rápida y eficiente a sus clientes.</p> <p><b>Brainstorming</b></p> <p>Pizza y cerves para comentar entre todos la jugada...</p> <p>¡Os esperamos!</p>"
"227011805","Búscanos en Codemotion Spain 2015",1448611200000,3600000,17808752,23975138,"past","<p>Este año estaremos en <a href=""https://www.beeva.com/beeva-view/ahora-en-beeva/nos-vemos-en-codemotion-spain-2015/"">Codemotion Spain 2015</a>. Si quieres conocernos y hablar con nuestro equipo de RRHH y algunos de nuestros técnicos. </p> <p>¡Busca nuestro stand y pásate a saludarnos y dejar tu CV!</p>"
"226794228","Cómo empezar una estrategia SEO en Google",1448992800000,3600000,18966077,23556435,"past","<p>En esta ocasión contamos con José Ramón Saura, consultor SEO, SEM, ASO y RRSS, que nos hablará de como comenzar una estrategia de SEO en Google.</p> <p><br/>Desde el planteamiento del diseño y estrategia de una web, es necesario tener en cuenta los factores que pueden afectar al posicionamiento en motores de búsqueda, en este caso, en Google. Desde la optimización de Meta-tags, la arquitectura de información, el volumen de búsqueda de Keywords, su competencia, la redacción del contenido, los archivos robots.txt o sitemaps.xml, los KPIs, el KEI, los encabezados, las redirecciones de dominio, subdominios, enlaces ...etc pueden determinar el ranking de tu sitio en las SERPs. La idea de la ponencia, será la de conceptualizar y definir específicamente algunos de los elementos más importantes en SEO y  determinar su uso de forma correcta para que Google pueda indexar nuestra web de la forma planteada en nuestra estrategia on-line.</p>"
"225893262","Lean Code Kata",1449079200000,3600000,6255602,21562072,"past","<p>Luego de nuestro paso por la Software Craftsmanship Barcelona 2015, quedamos encantados con la gran cantidad de buenas katas que pudimos hacer en la conferencia.</p> <p>Una de estas increíbles katas fue la ""Lean Code Kata"" facilitada por Oriol del Barrio (@lordudun | <a href=""http://www.lordudun.es"" class=""linkified"">http://www.lordudun.es</a>) y quien ha tenido la amabilidad de facilitarla nuevamente con nosotros.</p> <p>La kata ha sido creada por Chris Parsons (@chrismdp) y mediante su práctica aprenderemos las bases del Lean Software Development. Está pensada para que el desarrollador vaya tomando decisiones sobre cómo afrontar el problema durante ella y al final analizaremos las decisiones tomadas, veremos cómo han impactado en el resultado final y también debatiremos sobre qué caminos alternativos habríamos podido realizar siguiendo las bases de Lean Software Development.</p> <p>La kata se realizará en parejas, cada pareja trabajará con un portátil, por lo tanto es necesario traer ordenador con el entorno de desarrollo instalado. El lenguaje de programación es libre, con lo que cada pareja puede elegir con qué lenguaje realizar la kata.</p> <p>Es aconsejable tener un nivel básico de TDD, SOLID y buenas prácticas de desarrollo.</p>"
